CRISIS ID,COUNTRY,ISO3,INFORM_Start,INFORM_End,Date_Start,Date_End,Duration_Months,N_Observations,Improvement_Rate_Raw,INFORM_Std,Consistency_Raw,Total_Funding,HRP_Original_Requirements,HRP_Revised_Requirements,Funding_Requested,Funding_Per_Month,Cost_Effectiveness_Raw,Improvement_Rate_Normalized,Consistency_Normalized,Cost_Effectiveness_Normalized,Effectiveness_Score_01,Effectiveness_Score_100,Is_Successful
MYS001,Malaysia,MYS,1.6,1.7,2021-03-01,2025-12-01,57,56,-0.0017543859649122783,0.2986495579128796,0.770030678335691,0.0,,0.0,0.0,0.0,0.0,0.4912280701754386,0.29489162255843115,0.4905166291544329,0.43218484768613524,43.21848476861352,False
NAM002,Namibia,NAM,2.0,2.6,2020-09-01,2025-12-01,63,63,-0.009523809523809525,0.1769919909898523,0.8496234533924044,48000627.2,,0.0,48000627.2,761914.7174603175,-0.0007031967642865586,0.45238095238095244,0.538930836442067,0.43165393600332047,0.4742005143237604,47.42005143237604,False
NER001,Niger,NER,3.7,3.7,2020-09-01,2024-07-01,46,46,0.0,0.12056629663408405,0.8924059227943615,27150224489.8,662192757.0,662192757.0,27150224489.8,590222271.5173913,0.0,0.5,0.6481464607906536,0.4905166291544329,0.5425472640680826,54.25472640680826,False
NER006,Niger,NER,3.6,3.6,2024-08-01,2025-12-01,16,17,0.0,0.05878675320972552,0.944477249048014,10867238262.48,662192757.0,662192757.0,10867238262.48,679202391.405,0.0,0.5,0.8297618284407753,0.4905166291544329,0.5970318743631191,59.70318743631191,True
NGA001,Nigeria,NGA,4.2,4.2,2020-09-01,2025-09-01,60,60,0.0,0.1390037190088995,0.8779602588744371,33994095749.64,1006358629.0,1006358629.0,33994095749.64,566568262.494,0.0,0.5,0.6240290549145785,0.4905166291544329,0.5353120423052601,53.53120423052601,False
NGA009,Nigeria,NGA,4.1,4.1,2025-11-01,2025-12-01,1,3,0.0,0.17320508075688762,0.8523658961269199,2813533901.7,910246471.0,910246471.0,2813533901.7,2813533901.7,0.0,0.5,0.5473394334356405,0.4905166291544329,0.5123051558615787,51.230515586157864,False
NIC001,Nicaragua,NIC,1.9,2.5,2022-05-01,2025-06-01,37,10,-0.016216216216216217,0.22135943621178658,0.8187597936784579,8000000.0,,0.0,8000000.0,216216.2162162162,-0.0013201046060184402,0.41891891891891897,0.4416486709187726,0.3800142544310927,0.4179569116213098,41.795691162130986,False
NPL003,Nepal,NPL,2.4,2.1,2024-01-01,2024-08-01,7,8,0.04285714285714283,0.12464234547582236,0.8891715699864674,167500664.0,17530000.0,17530000.0,167500664.0,23928666.285714287,0.0025224049601486435,0.7142857142857139,0.6375694986374842,0.701660304314418,0.6887457675969858,68.87457675969858,True
NPL004,Nepal,NPL,2.5,2.5,2024-10-01,2024-12-01,2,3,0.0,0.0,1.0,62812749.0,17530000.0,17530000.0,62812749.0,31406374.5,0.0,0.5,1.0,0.4905166291544329,0.6481033258308866,64.81033258308867,True
PAK001,Pakistan,PAK,3.4,4.0,2020-09-01,2025-05-01,56,56,-0.010714285714285716,0.1986235099410407,0.8342903269511117,14778319289.45,344007921.0,472308627.0,14778319289.45,263898558.74017859,-0.0005525369544643288,0.44642857142857145,0.4894939811295887,0.44426525989751997,0.45891553203266633,45.89155320326663,False
PAK008,Pakistan,PAK,3.7,4.0,2025-06-01,2025-12-01,6,7,-0.04999999999999997,0.13972762620115434,0.8774026153363651,646239753.11,85687180.0,85687180.0,646239753.11,107706625.51833333,-0.002703444810315926,0.2500000000000004,0.6241044572678253,0.26421859935328024,0.36507505705100385,36.507505705100385,False
PAN002,Panama,PAN,2.1,2.5,2022-02-01,2025-12-01,46,46,-0.008695652173913042,0.2272392597229191,0.8148370353029415,39002392.0,,0.0,39002392.0,847878.0869565217,-0.000637021093014002,0.4565217391304348,0.43227228460327183,0.4371933218907647,0.44538121932435193,44.538121932435196,False
PER002,Peru,PER,2.6,3.0,2020-09-01,2025-12-01,63,63,-0.0063492063492063475,0.21292106862500418,0.8244559566712972,75547087.0,,0.0,75547087.0,1199160.111111111,-0.0004536076381958683,0.46825396825396826,0.46176483599966955,0.4525463645369417,0.46316570783427335,46.31657078342734,False
PHL001,Philippines,PHL,2.4,3.1,2020-09-01,2025-12-01,63,39,-0.011111111111111113,0.295741251754306,0.7717590210592575,1635580957.56,107249962.0,168906963.0,1635580957.56,25961602.50095238,-0.0006508333536203332,0.4444444444444445,0.3001908899766123,0.4360371350322848,0.3994869162216629,39.94869162216629,False
PHL003,Philippines,PHL,2.4,2.1,2021-05-01,2025-09-01,52,26,0.005769230769230766,0.14427537771700547,0.8739155097395737,1785205618.68,107249962.0,168906963.0,1785205618.68,34330877.28230769,0.0003324906914866559,0.5288461538461537,0.6115682930279777,0.5183485227901163,0.5515632693894934,55.15632693894934,False
PNG001,Papua New Guinea,PNG,2.3,2.1,2023-12-01,2024-02-01,2,3,0.09999999999999987,0.11547005383792501,0.8964830535426436,0.0,,0.0,0.0,0.0,0.0,0.9999999999999989,0.6614794705701837,0.4905166291544329,0.7965471670019411,79.6547167001941,True
PNG003,Papua New Guinea,PNG,2.6,1.7,2022-09-01,2025-12-01,39,36,0.02307692307692308,0.34682230938293795,0.7424884433776282,0.0,,0.0,0.0,0.0,0.0,0.6153846153846153,0.21044444298748682,0.4905166291544329,0.4689289664194403,46.892896641944034,False
POL002,Poland,POL,1.2,2.2,2022-02-01,2025-05-01,39,39,-0.025641025641025647,0.3877858529475885,0.7205722683193876,0.0,,0.0,0.0,0.0,0.0,0.37179487179487186,0.13915985568220907,0.4905166291544329,0.32574871843298525,32.574871843298524,False
PRK001,DPRK,PRK,4.1,3.8,2020-09-01,2025-12-01,63,63,0.004761904761904759,0.12535663410560158,0.8886071932163699,606767404.0,146692162.0,146692162.0,606767404.0,9631228.634920634,0.0002961287525838659,0.5238095238095237,0.6584587862353227,0.5153047635455953,0.5625033504844777,56.25033504844777,False
PSE002,Palestine,PSE,3.9,4.4,2020-09-01,2025-12-01,63,63,-0.007936507936507943,0.3201941935085328,0.7574643222315738,102225569777.06,4073058682.0,4073058682.0,102225569777.06,1622628091.6993651,-0.00037423448952657133,0.46031746031746035,0.2563619486923615,0.45919047544848524,0.39890540985613565,39.89054098561356,False
ROU002,Romania,ROU,1.0,1.9,2022-03-01,2025-05-01,38,38,-0.023684210526315787,0.39693885573477705,0.7158509450107673,0.0,,0.0,0.0,0.0,0.0,0.3815789473684212,0.12461475447153476,0.4905166291544329,0.3262772258565576,32.62772258565576,False
RUS002,Russia,RUS,3.2,2.7,2023-08-01,2025-06-01,22,23,0.022727272727272728,0.13483997249264842,0.8811815094982285,0.0,,0.0,0.0,0.0,0.0,0.6136363636363635,0.6339528439214546,0.4905166291544329,0.5951073608255046,59.510736082550466,True
RWA002,Rwanda,RWA,1.9,2.4,2020-09-01,2025-12-01,63,63,-0.007936507936507936,0.1827143579753465,0.8455126914260771,20500000.0,,0.0,20500000.0,325396.8253968254,-0.0006252761854089723,0.46031746031746035,0.5263268391821341,0.43817645623886486,0.47569207316114337,47.56920731611434,False
SDN001,Sudan,SDN,4.6,4.7,2020-09-01,2025-12-01,63,63,-0.0015873015873015958,0.2131734231702774,0.8242844599964856,172939460630.43,4162518656.0,4162518656.0,172939460630.43,2745070803.657619,-7.303622496468276e-05,0.49206349206349204,0.46123901046242866,0.48440296493219565,0.4812840421569138,48.128404215691376,False
SEN002,Senegal,SEN,2.4,3.0,2020-09-01,2025-12-01,63,60,-0.009523809523809525,0.2504854044712134,0.799689461727756,0.0,,0.0,0.0,0.0,0.0,0.45238095238095244,0.3858283461314846,0.4905166291544329,0.4400423058608082,44.00423058608082,False
SLV001,El Salvador,SLV,3.0,2.9,2020-09-01,2025-12-01,63,63,0.0015873015873015888,0.10071429479288063,0.9085009659006636,4814376589.0,114317607.0,114317607.0,4814376589.0,76418676.01587301,8.744626077131866e-05,0.507936507936508,0.7194550342439576,0.497836518375221,0.5693720679164855,56.937206791648556,True
SOM001,Somalia,SOM,4.6,4.3,2020-09-01,2025-12-01,63,63,0.004761904761904759,0.2021137659793649,0.8318680213975403,113793611906.28,2599161218.0,2599161218.0,113793611906.28,1806247808.0361905,0.0002234113327975683,0.5238095238095237,0.4844909496168681,0.509217785639825,0.5090956039177873,50.90956039177873,False
SSD001,South Sudan,SSD,4.4,4.5,2020-09-01,2025-12-01,63,63,-0.0015873015873015817,0.14138514541704172,0.8761284514830601,117635681522.44,1788817122.0,2055885216.0,117635681522.44,1867233040.0387301,-7.435460676629591e-05,0.4920634920634921,0.6201977465783445,0.48429260676875463,0.5289495913590003,52.89495913590003,False
SVK002,Slovakia,SVK,1.2,1.7,2022-03-01,2025-05-01,38,38,-0.013157894736842105,0.2911814361081371,0.7744844930656589,0.0,,0.0,0.0,0.0,0.0,0.43421052631578955,0.3052486223623898,0.4905166291544329,0.40678317569749833,40.67831756974984,False
SWZ001,Eswatini,SWZ,2.6,2.4,2020-10-01,2025-12-01,62,62,0.0032258064516129063,0.14789193819608645,0.8711621422932033,0.0,,0.0,0.0,0.0,0.0,0.5161290322580645,0.6049705580586311,0.4905166291544329,0.5376590093775081,53.76590093775081,False
SYR001,Syria,SYR,4.9,4.6,2020-09-01,2024-10-01,49,49,0.006122448979591851,0.17607782756651755,0.8502838643503303,229623734121.44,4444280227.0,5811426062.0,229623734121.44,4686198655.539592,0.000274945208000146,0.5306122448979592,0.5103991448859951,0.5135315465059102,0.5211321752159602,52.11321752159602,False
SYR003,Syria,SYR,4.6,4.5,2024-11-01,2025-12-01,13,14,0.007692307692307665,0.08418973861410943,0.9223477813747555,47620130997.42,4209822792.0,4209822792.0,47620130997.42,3663086999.8015385,0.00034930783630074343,0.5384615384615383,0.7619107214678461,0.51975624035246,0.601755233741615,60.1755233741615,True
TCD001,Chad,TCD,4.1,4.0,2020-09-01,2025-12-01,63,63,0.0015873015873015817,0.21223459375289952,0.8249228368447624,58676489118.96,1454258243.0,1454258243.0,58676489118.96,931372843.1580952,7.685882739968467e-05,0.5079365079365079,0.4631963361632097,0.49695027305461775,0.4923172094281404,49.231720942814036,False
TGO002,Togo,TGO,2.4,2.3,2025-04-01,2025-12-01,8,9,0.012500000000000011,0.04409585518440988,0.9577664685043485,0.0,,0.0,0.0,0.0,0.0,0.5625,0.8705078718717293,0.4905166291544329,0.6405056873924053,64.05056873924053,True
THA001,Thailand,THA,2.1,1.8,2020-09-01,2024-02-01,41,41,0.007317073170731709,0.12142447215872257,0.8917230048270817,0.0,,0.0,0.0,0.0,0.0,0.5365853658536586,0.6459131863389586,0.4905166291544329,0.5601699646594034,56.01699646594034,False
THA003,Thailand,THA,2.0,2.1,2024-03-01,2025-12-01,21,22,-0.004761904761904766,0.09021379128785206,0.9172512840978796,0.0,,0.0,0.0,0.0,0.0,0.47619047619047616,0.7462843635713831,0.4905166291544329,0.5600838729975396,56.008387299753956,False
TLS002,Timor Leste,TLS,1.4,1.3,2021-04-01,2021-07-01,3,4,0.03333333333333329,0.04999999999999993,0.9523809523809526,0.0,,0.0,0.0,0.0,0.0,0.8888888888888885,0.7742067911060035,0.6465356460155698,0.8060136109793593,80.60136109793594,True
TLS003,Timor Leste,TLS,2.0,2.0,2023-10-01,2025-04-01,18,19,0.0,0.0,1.0,24849828.0,,0.0,24849828.0,1380546.0,0.0,0.5,1.0,0.4905166291544329,0.6481033258308866,64.81033258308867,True
TON002,Tonga,TON,1.3,1.2,2022-01-01,2022-12-01,11,12,0.0090909090909091,0.04923659639173314,0.9530738857555531,12007200.0,,0.0,12007200.0,1091563.6363636365,0.0006538753419602878,0.7272727272727273,0.8367171614383964,0.7186791054944933,0.7583873331667813,75.83873331667813,True
TTO002,Trinidad and Tobago,TTO,1.5,1.3,2020-09-01,2025-12-01,63,63,0.0031746031746031737,0.2050189505808822,0.8298624677379121,0.0,,0.0,0.0,0.0,0.0,0.5158730158730158,0.4783417264223207,0.4905166291544329,0.4995423516940907,49.954235169409074,False
TUN002,Tunisia,TUN,1.8,1.7,2022-07-01,2025-12-01,41,41,0.0024390243902439046,0.23833773945554754,0.8075341388203706,0.0,,0.0,0.0,0.0,0.0,0.5121951219512195,0.4098808914722964,0.4905166291544329,0.4771651542481853,47.71651542481853,False
TUR001,Turkey,TUR,3.2,3.6,2020-09-01,2025-12-01,63,63,-0.0063492063492063475,0.1874041827200579,0.8421732166289326,11184197651.0,1006573130.0,1006545000.0,11184197651.0,177526946.84126985,-0.00033426317622650876,0.46825396825396826,0.516087683634427,0.4625363656304682,0.48146056234340584,48.146056234340584,False
TZA001,Tanzania,TZA,2.4,2.5,2022-03-01,2025-12-01,45,45,-0.0022222222222222244,0.1268499471458664,0.8874296019029354,0.0,,0.0,0.0,0.0,0.0,0.4888888888888889,0.6548481763752947,0.4905166291544329,0.5390022231879193,53.90022231879193,False
TZA002,Tanzania,TZA,1.7,2.5,2020-09-01,2022-02-01,17,18,-0.047058823529411764,0.4032952501871667,0.7126084121403699,635496420.0,158874105.0,158874105.0,635496420.0,37382142.35294118,-0.0026988371394442265,0.35294117647058854,0.0,0.3487671948823669,0.24622402721176767,24.622402721176766,False
UGA001,Uganda,UGA,2.9,3.3,2020-09-01,2023-02-01,29,17,-0.013793103448275858,0.13666188418222278,0.8797690974915159,939431102.0,200157127.0,200157127.0,939431102.0,32394175.931034483,-0.0007975893850366169,0.574712643678161,0.5816478018583893,0.531365977602129,0.5681238579170231,56.81238579170231,True
UGA005,Uganda,UGA,3.0,3.2,2021-06-01,2025-12-01,54,46,-0.003703703703703707,0.07394997656400178,0.9311420660386832,178500197.52,,0.0,178500197.52,3305559.2133333334,-0.00024673072774773606,0.48148148148148145,0.7888748562718483,0.4698634693903938,0.5713758915003739,57.13758915003739,True
UKR002,Ukraine,UKR,3.5,4.2,2020-09-01,2025-12-01,63,63,-0.011111111111111113,0.358254286998196,0.7362391634412181,176306414351.96,3945656687.0,4292463880.0,176306414351.96,2798514513.5231743,-0.0005108003857148948,0.4444444444444445,0.19128354098433864,0.44775891482349334,0.3691590674822225,36.91590674822225,False
VCT002,St. Vincent and the Grenadines,VCT,1.5,1.6,2021-04-01,2021-08-01,4,5,-0.025000000000000022,0.05477225575051666,0.948071960129873,5000000.0,,0.0,5000000.0,1250000.0,-0.0017807973884647235,0.5,0.7537750261691207,0.4500564763779416,0.5661438031263246,56.61438031263246,True
VEN001,Venezuela,VEN,4.1,3.8,2020-09-01,2025-12-01,63,61,0.004761904761904759,0.13736394162594637,0.8792260448932692,43931290862.55,794987748.0,794987748.0,43931290862.55,697322077.1833334,0.00023385362496788133,0.5238095238095237,0.6296952701942746,0.5100918815842781,0.5528317192798998,55.28317192798998,False
VNM002,Vietnam,VNM,2.4,2.9,2020-10-01,2021-04-01,6,7,-0.08333333333333333,0.2672612419124244,0.7891032779404661,8999667.0,,0.0,8999667.0,1499944.5,-0.005859903582132109,0.11111111111111163,0.0,0.0,0.055555555555555816,5.555555555555582,False
VUT002,Vanuatu,VUT,2.0,2.0,2020-09-01,2021-04-01,7,3,0.0,0.0,1.0,2605385.0,,0.0,2605385.0,372197.85714285716,0.0,0.6666666666666666,1.0,0.6465356460155698,0.7626404625364472,76.26404625364472,True
VUT003,Vanuatu,VUT,2.2,2.3,2023-03-01,2023-09-01,6,6,-0.016666666666666607,0.05163977794943204,0.9508959445694198,19342967.0,,0.0,19342967.0,3223827.8333333335,-0.001112143158475462,0.416666666666667,0.8394201972682923,0.3974221429420744,0.5396438211022361,53.96438211022361,False
YEM001,Yemen,YEM,4.6,4.6,2020-09-01,2025-12-01,63,61,0.0,0.12446607280174207,0.889310957607089,223183986641.72,4344155316.0,4344155316.0,223183986641.72,3542602962.566984,0.0,0.5,0.6606165965208417,0.4905166291544329,0.5462883047871391,54.62883047871391,False
ZMB002,Zambia,ZMB,2.8,3.1,2020-09-01,2025-12-01,63,60,-0.004761904761904766,0.2763973231165394,0.7834551059370222,3019721838.24,125612928.0,125612928.0,3019721838.24,47932092.67047618,-0.00026925785136701737,0.47619047619047616,0.33605222735368134,0.46797778499518156,0.4325064633003788,43.25064633003788,False
ZWE001,Zimbabwe,ZWE,3.7,3.6,2020-09-01,2025-12-01,63,60,0.0015873015873015888,0.1378917122012244,0.8788182471823472,14694805703.0,715776604.0,800770933.0,14694805703.0,233250884.17460316,8.238179700046694e-05,0.507936507936508,0.6284449226253399,0.49741258585439807,0.5419842479267356,54.19842479267356,False
