ISO3,Year,Country,INFORM_Mean,INFORM_Change,FTS_Requirements,FTS_Funding,FTS_Percent_Funded,FTS_Funding_Gap,Score_Coverage,Score_Efficiency,Score_Outcome,Score_Gap,Effectiveness_Score,Effectiveness_Category,Is_Good_Crisis
TUR,2024.0,Türkiye,3.533333333333333,-0.1,914301602.0,255714160.0,27.968250240471527,658587442.0,27.968250240471527,0.0,55.0,27.96825024047152,26.382537632259336,Critical - Underfunded,False
TUR,2025.0,Türkiye,3.5583333333333336,0.1,740852304.0,74551369.0,10.062919234708893,666300935.0,10.062919234708893,0.0,45.0,10.062919234708886,14.534605579089888,Critical - Underfunded,False
TZA,2020.0,Tanzania,1.7,0.0,158874105.0,64970893.0,40.89457687267538,93903212.0,40.89457687267538,0.0,50.0,40.89457687267538,32.49201727997146,Needs Improvement,False
TZA,2021.0,Tanzania,2.091666666666667,0.8,206718488.0,35170576.0,17.01375447366856,171547912.0,17.01375447366856,0.0,10.0,17.013754473668556,11.357564960517706,Critical - Underfunded,False
TZA,2022.0,Tanzania,2.583333333333333,0.2000000000000001,90315733.0,86239265.0,95.48642538282893,4076468.0,95.48642538282893,0.0,39.99999999999999,95.48642538282893,60.51753396055591,Highly Effective,True
TZA,2023.0,Tanzania,2.672727272727273,-0.0999999999999996,83932626.0,82007745.0,97.7066355579057,1924881.0,97.7066355579057,0.0,54.99999999999998,97.7066355579057,64.73864955684813,Highly Effective,True
TZA,2024.0,Tanzania,2.6083333333333334,-0.3999999999999999,94132855.0,40990708.0,43.545590962900256,53142147.0,43.545590962900256,0.0,70.0,43.54559096290025,37.95007502959514,Needs Improvement,False
TZA,2025.0,Tanzania,2.5,0.0,101942760.0,21537116.0,21.12667540097992,80405644.0,21.12667540097992,0.0,50.0,21.12667540097992,21.619671470538954,Critical - Underfunded,False
UGA,2020.0,Uganda,3.0,0.2000000000000001,200157127.0,255492912.0,127.64617269911153,-55335785.0,100.0,0.0,39.99999999999999,100.0,63.0,Highly Effective,True
UGA,2021.0,Uganda,3.141666666666667,0.1,767364443.0,216947975.0,28.271830546623335,550416468.0,28.271830546623335,0.0,45.0,28.271830546623335,24.549506800642835,Critical - Underfunded,False
UGA,2022.0,Uganda,3.208333333333333,0.0999999999999996,816532220.0,337978711.0,41.39196258538334,478553509.0,41.39196258538334,0.0,45.00000000000002,41.39196258538335,31.765579421960844,Needs Improvement,False
UGA,2023.0,Uganda,3.2181818181818183,-0.0999999999999996,846254062.0,292928275.0,34.61469647870358,553325787.0,34.61469647870358,0.0,54.99999999999998,34.61469647870358,30.038083063286965,Needs Improvement,False
UGA,2024.0,Uganda,3.2416666666666667,0.0999999999999996,908793352.0,356802192.0,39.26109177788087,551991160.0,39.26109177788087,0.0,45.00000000000002,39.26109177788087,30.59360047783448,Needs Improvement,False
UGA,2025.0,Uganda,3.275,-0.0999999999999996,827097654.0,154202430.0,18.643799707839577,672895224.0,18.643799707839577,0.0,54.99999999999998,18.643799707839577,21.254089839311764,Critical - Underfunded,False
UKR,2020.0,Ukraine,3.5,0.0,204653234.0,219544560.0,107.27636974454067,-14891326.0,100.0,0.0,50.0,100.0,65.0,Highly Effective,True
UKR,2021.0,Ukraine,3.5583333333333336,0.2000000000000001,167982922.0,173319726.0,103.17699200398478,-5336804.0,100.0,0.0,39.99999999999999,100.0,63.0,Highly Effective,True
UKR,2022.0,Ukraine,4.133333333333334,0.3999999999999994,4292463880.0,4550123998.0,106.00261586825512,-257660118.0,100.0,0.0,30.00000000000003,100.0,61.00000000000001,Highly Effective,True
UKR,2023.0,Ukraine,4.245454545454545,0.2000000000000001,3945656687.0,3613900473.0,91.59186314681007,331756214.0,91.59186314681007,0.0,39.99999999999999,91.59186314681007,58.37552473074554,Moderately Effective,True
UKR,2024.0,Ukraine,4.458333333333333,0.2999999999999998,3107702931.0,2698052041.0,86.8182094912083,409650890.0,86.8182094912083,100.0,35.00000000000001,86.81820949120828,79.75001522016456,Highly Effective,True
UKR,2025.0,Ukraine,4.283333333333333,-0.2000000000000001,2633534010.0,1550882010.0,58.88976577143198,1082652000.0,58.88976577143198,100.0,60.00000000000001,58.88976577143198,69.38937117428759,Highly Effective,True
VCT,2021.0,St. Vincent and the Grenadines,1.54,0.1,0.0,10898472.0,0.0,-10898472.0,0.0,0.0,45.0,100.0,29.0,Critical - Underfunded,False
VEN,2020.0,Venezuela,4.1,0.0,762509363.0,266884387.0,35.00080129507865,495624976.0,35.00080129507865,0.0,50.0,35.00080129507866,29.25044071229326,Critical - Underfunded,False
VEN,2021.0,Venezuela,4.15,0.1000000000000005,708098081.0,365724648.0,51.64886868264229,342373433.0,51.64886868264229,0.0,44.99999999999997,51.64886868264229,37.40687777545325,Needs Improvement,False
VEN,2022.0,Venezuela,4.109090909090909,-0.2000000000000001,794987748.0,317987661.0,39.99906436293909,477000087.0,39.99906436293909,0.0,60.00000000000001,39.99906436293909,33.9994853996165,Needs Improvement,False
VEN,2023.0,Venezuela,4.069999999999999,0.2999999999999998,719581691.0,418309083.0,58.13225770359407,301272608.0,58.13225770359407,0.0,35.00000000000001,58.13225770359408,38.972741736976744,Needs Improvement,False
VEN,2024.0,Venezuela,4.05,-0.2999999999999998,617034811.0,202252762.0,32.778176918773546,414782049.0,32.778176918773546,100.0,64.99999999999999,32.77817691877355,56.02799730532545,Moderately Effective,True
VEN,2025.0,Venezuela,3.875,-0.2000000000000001,606497714.0,120724933.0,19.905257713799067,485772781.0,19.905257713799067,59.24799905050862,60.00000000000001,19.90525771379906,37.75989150521664,Needs Improvement,False
VNM,2020.0,Vietnam,2.4,0.0,0.0,16998671.0,0.0,-16998671.0,0.0,0.0,50.0,100.0,30.0,Needs Improvement,False
VNM,2021.0,Vietnam,2.775,0.5,0.0,11486416.0,0.0,-11486416.0,0.0,0.0,25.0,100.0,25.0,Critical - Underfunded,False
VUT,2020.0,Vanuatu,2.0,0.0,0.0,13401268.0,0.0,-13401268.0,0.0,0.0,50.0,100.0,30.0,Needs Improvement,False
VUT,2021.0,Vanuatu,2.0,0.0,0.0,889298.0,0.0,-889298.0,0.0,0.0,50.0,100.0,30.0,Needs Improvement,False
VUT,2023.0,Vanuatu,2.2666666666666666,0.0999999999999996,0.0,11106944.0,0.0,-11106944.0,0.0,0.0,45.00000000000002,100.0,29.000000000000007,Critical - Underfunded,False
YEM,2020.0,Yemen,4.6,0.0,3382681703.0,2248244275.0,66.46337055615072,1134437428.0,66.46337055615072,0.0,50.0,66.46337055615072,46.5548538058829,Moderately Effective,True
YEM,2021.0,Yemen,4.808333333333334,0.2000000000000001,3853456397.0,3682339663.0,95.55939612724778,171116734.0,95.55939612724778,0.0,39.99999999999999,95.55939612724778,60.557667869986275,Highly Effective,True
YEM,2022.0,Yemen,4.718181818181818,-0.2000000000000001,4271938417.0,3409464068.0,79.8107026644434,862474349.0,79.8107026644434,0.0,60.00000000000001,79.8107026644434,55.89588646544387,Moderately Effective,True
YEM,2023.0,Yemen,4.67,0.0,4344155316.0,2860129736.0,65.83856993938106,1484025580.0,65.83856993938106,0.0,50.0,65.83856993938105,46.211213466659586,Moderately Effective,True
YEM,2024.0,Yemen,4.7,0.2000000000000001,2705762394.0,2758894701.0,101.9636723134973,-53132307.0,100.0,100.0,39.99999999999999,100.0,88.0,Highly Effective,True
YEM,2025.0,Yemen,4.566666666666666,-0.2000000000000001,2478772922.0,1365959278.0,55.10626914940941,1112813644.0,55.10626914940941,100.0,60.00000000000001,55.10626914940941,67.30844803217518,Highly Effective,True
ZMB,2020.0,Zambia,2.725,-0.0999999999999996,215149947.0,42892237.0,19.93597376995868,172257710.0,19.93597376995868,0.0,54.99999999999998,19.93597376995868,21.964785573477272,Critical - Underfunded,False
ZMB,2021.0,Zambia,2.8083333333333336,0.1999999999999997,74681142.0,27379660.0,36.66207996658648,47301482.0,36.66207996658648,0.0,40.000000000000014,36.66207996658648,28.16414398162257,Critical - Underfunded,False
ZMB,2022.0,Zambia,2.88,0.0,65179947.0,9360329.0,14.360749633625813,55819618.0,14.360749633625813,0.0,50.0,14.360749633625815,17.898412298494197,Critical - Underfunded,False
ZMB,2023.0,Zambia,2.96,0.1,36332377.0,10191904.0,28.0518502821877,26140473.0,28.0518502821877,0.0,45.0,28.0518502821877,24.428517655203237,Critical - Underfunded,False
ZMB,2024.0,Zambia,3.4416666666666664,0.2999999999999998,138244332.0,61810735.0,44.71122548445603,76433597.0,44.71122548445603,0.0,35.00000000000001,44.71122548445603,31.591174016450815,Needs Improvement,False
ZMB,2025.0,Zambia,3.2583333333333333,-0.3999999999999999,123986655.0,43078242.0,34.74425695249219,80908413.0,34.74425695249219,0.0,70.0,34.74425695249218,33.1093413238707,Needs Improvement,False
ZWE,2020.0,Zimbabwe,3.55,-0.2000000000000001,800770933.0,274316727.0,34.25657896601,526454206.0,34.25657896601,0.0,60.00000000000001,34.25657896601,30.841118431305496,Needs Improvement,False
ZWE,2021.0,Zimbabwe,3.525,0.2999999999999998,506971461.0,157724716.0,31.11116268534887,349246745.0,31.11116268534887,0.0,35.00000000000001,31.111162685348873,24.111139476941883,Critical - Underfunded,False
ZWE,2022.0,Zimbabwe,3.82,0.1,0.0,99327730.0,0.0,-99327730.0,0.0,0.0,45.0,100.0,29.0,Critical - Underfunded,False
ZWE,2023.0,Zimbabwe,3.55,-0.3999999999999999,0.0,81359816.0,0.0,-81359816.0,0.0,0.0,70.0,100.0,34.0,Needs Improvement,False
ZWE,2024.0,Zimbabwe,3.6916666666666655,0.2000000000000001,286191117.0,131154863.0,45.827719733173964,155036254.0,45.827719733173964,0.0,39.99999999999999,45.827719733173964,33.20524585324568,Needs Improvement,False
ZWE,2025.0,Zimbabwe,3.65,-0.1,143095554.0,31253888.0,21.841271183030607,111841666.0,21.841271183030607,0.0,55.0,21.841271183030614,23.012699150666837,Critical - Underfunded,False
